Period,Passenger_type,Direction,Country,Orign,Destination,Count
201801,Overseas visitor,Departure,Germany,New Zealand,Germany,16529
201801,Overseas visitor,Departure,Ghana,New Zealand,Ghana,16
201801,Overseas visitor,Departure,Gibraltar,New Zealand,Gibraltar,22
201801,Overseas visitor,Departure,Greece,New Zealand,Greece,167
201801,Overseas visitor,Departure,Greenland,New Zealand,Greenland,3
201801,Overseas visitor,Departure,Grenada,New Zealand,Grenada,4
201801,Overseas visitor,Departure,Guadeloupe,New Zealand,Guadeloupe,6
201801,Overseas visitor,Departure,Guam,New Zealand,Guam,21
201801,Overseas visitor,Departure,Guatemala,New Zealand,Guatemala,35
201801,Overseas visitor,Departure,Guinea,New Zealand,Guinea,1
201801,Overseas visitor,Departure,Guyana,New Zealand,Guyana,7
201801,Overseas visitor,Departure,Haiti,New Zealand,Haiti,2
201801,Overseas visitor,Departure,Honduras,New Zealand,Honduras,1
201801,Overseas visitor,Departure,Hong Kong,New Zealand,Hong Kong,6802
201801,Overseas visitor,Departure,Hungary,New Zealand,Hungary,372
201801,Overseas visitor,Departure,Iceland,New Zealand,Iceland,73
201801,Overseas visitor,Departure,India,New Zealand,India,7273
201801,Overseas visitor,Departure,Indonesia,New Zealand,Indonesia,2625
201801,Overseas visitor,Departure,Iran,New Zealand,Iran,70
201801,Overseas visitor,Departure,Iraq,New Zealand,Iraq,18
201801,Overseas visitor,Departure,Ireland,New Zealand,Ireland,2397
201801,Overseas visitor,Departure,Israel,New Zealand,Israel,845
201801,Overseas visitor,Departure,Italy,New Zealand,Italy,1876
201801,Overseas visitor,Departure,Jamaica,New Zealand,Jamaica,25
201801,Overseas visitor,Departure,Japan,New Zealand,Japan,11322
201801,Overseas visitor,Departure,Jordan,New Zealand,Jordan,26
201801,Overseas visitor,Departure,Kazakhstan,New Zealand,Kazakhstan,61
201801,Overseas visitor,Departure,Kenya,New Zealand,Kenya,73
201801,Overseas visitor,Departure,Kiribati,New Zealand,Kiribati,77
201801,Overseas visitor,Departure,"Korea, Republic of",New Zealand,"Korea, Republic of",13206
201801,Overseas visitor,Departure,Kosovo,New Zealand,Kosovo,8
201801,Overseas visitor,Departure,Kuwait,New Zealand,Kuwait,59
201801,Overseas visitor,Departure,Kyrgyzstan,New Zealand,Kyrgyzstan,1
201801,Overseas visitor,Departure,Laos,New Zealand,Laos,44
201801,Overseas visitor,Departure,Latvia,New Zealand,Latvia,64
201801,Overseas visitor,Departure,Lebanon,New Zealand,Lebanon,21
201801,Overseas visitor,Departure,Liberia,New Zealand,Liberia,1
201801,Overseas visitor,Departure,Libya,New Zealand,Libya,1
201801,Overseas visitor,Departure,Liechtenstein,New Zealand,Liechtenstein,16
201801,Overseas visitor,Departure,Lithuania,New Zealand,Lithuania,68
201801,Overseas visitor,Departure,Luxembourg,New Zealand,Luxembourg,118
201801,Overseas visitor,Departure,Macau,New Zealand,Macau,199
201801,Overseas visitor,Departure,Madagascar,New Zealand,Madagascar,2
201801,Overseas visitor,Departure,Malawi,New Zealand,Malawi,14
201801,Overseas visitor,Departure,Malaysia,New Zealand,Malaysia,2805
201801,Overseas visitor,Departure,Maldives,New Zealand,Maldives,16
201801,Overseas visitor,Departure,Mali,New Zealand,Mali,7
201801,Overseas visitor,Departure,Malta,New Zealand,Malta,102
201801,Overseas visitor,Departure,Marshall Islands,New Zealand,Marshall Islands,4
201801,Overseas visitor,Departure,Mauritius,New Zealand,Mauritius,82
201801,Overseas visitor,Departure,Mayotte,New Zealand,Mayotte,2
201801,Overseas visitor,Departure,Mexico,New Zealand,Mexico,592
201801,Overseas visitor,Departure,"Micronesia, Federated States of",New Zealand,"Micronesia, Federated States of",8
201801,Overseas visitor,Departure,Moldova,New Zealand,Moldova,8
201801,Overseas visitor,Departure,Monaco,New Zealand,Monaco,50
201801,Overseas visitor,Departure,Mongolia,New Zealand,Mongolia,50
201801,Overseas visitor,Departure,Montenegro,New Zealand,Montenegro,3
201801,Overseas visitor,Departure,Morocco,New Zealand,Morocco,23
201801,Overseas visitor,Departure,Mozambique,New Zealand,Mozambique,34
201801,Overseas visitor,Departure,Myanmar,New Zealand,Myanmar,81
201801,Overseas visitor,Departure,Namibia,New Zealand,Namibia,66
201801,Overseas visitor,Departure,Nauru,New Zealand,Nauru,7
201801,Overseas visitor,Departure,Nepal,New Zealand,Nepal,87
201801,Overseas visitor,Departure,Netherlands,New Zealand,Netherlands,5735
201801,Overseas visitor,Departure,New Caledonia,New Zealand,New Caledonia,3084
201801,Overseas visitor,Departure,New Zealand,New Zealand,New Zealand,2863
201801,Overseas visitor,Departure,Nicaragua,New Zealand,Nicaragua,5
201801,Overseas visitor,Departure,Niger,New Zealand,Niger,3
201801,Overseas visitor,Departure,Nigeria,New Zealand,Nigeria,34
201801,Overseas visitor,Departure,Niue,New Zealand,Niue,267
201801,Overseas visitor,Departure,Norfolk Island,New Zealand,Norfolk Island,44
201801,Overseas visitor,Departure,Northern Mariana Islands,New Zealand,Northern Mariana Islands,5
201801,Overseas visitor,Departure,Norway,New Zealand,Norway,1008
201801,Overseas visitor,Departure,Not Stated,New Zealand,Not Stated,6539
201801,Overseas visitor,Departure,Oman,New Zealand,Oman,96
201801,Overseas visitor,Departure,Pakistan,New Zealand,Pakistan,109
201801,Overseas visitor,Departure,Palau,New Zealand,Palau,6
201801,Overseas visitor,Departure,Panama,New Zealand,Panama,26
201801,Overseas visitor,Departure,Papua New Guinea,New Zealand,Papua New Guinea,314
201801,Overseas visitor,Departure,Paraguay,New Zealand,Paraguay,34
201801,Overseas visitor,Departure,Peru,New Zealand,Peru,79
201801,Overseas visitor,Departure,Philippines,New Zealand,Philippines,2643
201801,Overseas visitor,Departure,Poland,New Zealand,Poland,870
201801,Overseas visitor,Departure,Portugal,New Zealand,Portugal,222
201801,Overseas visitor,Departure,Puerto Rico,New Zealand,Puerto Rico,22
201801,Overseas visitor,Departure,Qatar,New Zealand,Qatar,253
201801,Overseas visitor,Departure,Reunion,New Zealand,Reunion,67
201801,Overseas visitor,Departure,Romania,New Zealand,Romania,251
201801,Overseas visitor,Departure,Russia,New Zealand,Russia,1507
201801,Overseas visitor,Departure,Rwanda,New Zealand,Rwanda,5
201801,Overseas visitor,Departure,Samoa,New Zealand,Samoa,3804
201801,Overseas visitor,Departure,Samoa,New Zealand,"Samoa, American",210
201801,Overseas visitor,Departure,San Marino,New Zealand,San Marino,1
201801,Overseas visitor,Departure,Sao Tome and Principe,New Zealand,Sao Tome and Principe,1
201801,Overseas visitor,Departure,Saudi Arabia,New Zealand,Saudi Arabia,276
201801,Overseas visitor,Departure,Senegal,New Zealand,Senegal,13
201801,Overseas visitor,Departure,Serbia,New Zealand,Serbia,26
201801,Overseas visitor,Departure,Seychelles,New Zealand,Seychelles,22
201801,Overseas visitor,Departure,Sierra Leone,New Zealand,Sierra Leone,1
201801,Overseas visitor,Departure,Singapore,New Zealand,Singapore,5971
201801,Overseas visitor,Departure,Slovakia,New Zealand,Slovakia,239
201801,Overseas visitor,Departure,Slovenia,New Zealand,Slovenia,148
201801,Overseas visitor,Departure,Solomon Islands,New Zealand,Solomon Islands,101
201801,Overseas visitor,Departure,Somalia,New Zealand,Somalia,1
201801,Overseas visitor,Departure,South Africa,New Zealand,South Africa,3612
201801,Overseas visitor,Departure,South Georgia and the South Sandwich Islands,New Zealand,South Georgia and the South Sandwich Islands,1
201801,Overseas visitor,Departure,South Sudan,New Zealand,South Sudan,3
201801,Overseas visitor,Departure,Spain,New Zealand,Spain,1472
201801,Overseas visitor,Departure,Sri Lanka,New Zealand,Sri Lanka,501
201801,Overseas visitor,Departure,St Helena,New Zealand,St Helena,1
201801,Overseas visitor,Departure,St Kitts and Nevis,New Zealand,St Kitts and Nevis,4
201801,Overseas visitor,Departure,St Lucia,New Zealand,St Lucia,2
201801,Overseas visitor,Departure,St Maarten (Dutch Part),New Zealand,St Maarten (Dutch Part),3
201801,Overseas visitor,Departure,St Vincent and the Grenadines,New Zealand,St Vincent and the Grenadines,7
201801,Overseas visitor,Departure,Sudan,New Zealand,Sudan,20
201801,Overseas visitor,Departure,Suriname,New Zealand,Suriname,1
201801,Overseas visitor,Departure,Sweden,New Zealand,Sweden,4107
201801,Overseas visitor,Departure,Switzerland,New Zealand,Switzerland,4368
201801,Overseas visitor,Departure,Syria,New Zealand,Syria,3
201801,Overseas visitor,Departure,Taiwan,New Zealand,Taiwan,2887
201801,Overseas visitor,Departure,Tajikistan,New Zealand,Tajikistan,3
201801,Overseas visitor,Departure,Tanzania,New Zealand,Tanzania,23
201801,Overseas visitor,Departure,Thailand,New Zealand,Thailand,3541
201801,Overseas visitor,Departure,Timor-Leste,New Zealand,Timor-Leste,29
201801,Overseas visitor,Departure,Togo,New Zealand,Togo,2
201801,Overseas visitor,Departure,Tokelau,New Zealand,Tokelau,51
201801,Overseas visitor,Departure,Tonga,New Zealand,Tonga,2924
201801,Overseas visitor,Departure,Trinidad and Tobago,New Zealand,Trinidad and Tobago,23
201801,Overseas visitor,Departure,Tunisia,New Zealand,Tunisia,17
201801,Overseas visitor,Departure,Turkey,New Zealand,Turkey,163
201801,Overseas visitor,Departure,Turkmenistan,New Zealand,Turkmenistan,2
201801,Overseas visitor,Departure,Turks and Caicos Islands,New Zealand,Turks and Caicos Islands,4
201801,Overseas visitor,Departure,Tuvalu,New Zealand,Tuvalu,39
201801,Overseas visitor,Departure,Uganda,New Zealand,Uganda,4
201801,Overseas visitor,Departure,Ukraine,New Zealand,Ukraine,118
201801,Overseas visitor,Departure,United Arab Emirates,New Zealand,United Arab Emirates,1467
201801,Overseas visitor,Departure,United Kingdom,New Zealand,United Kingdom,39963
201801,Overseas visitor,Departure,United States,New Zealand,United States,44391
201801,Overseas visitor,Departure,Uruguay,New Zealand,Uruguay,161
201801,Overseas visitor,Departure,Uzbekistan,New Zealand,Uzbekistan,5
201801,Overseas visitor,Departure,Vanuatu,New Zealand,Vanuatu,320
201801,Overseas visitor,Departure,Venezuela,New Zealand,Venezuela,11
201801,Overseas visitor,Departure,Viet Nam,New Zealand,Viet Nam,670
201801,Overseas visitor,Departure,"Virgin Islands, British",New Zealand,"Virgin Islands, British",6
201801,Overseas visitor,Departure,"Virgin Islands, United States",New Zealand,"Virgin Islands, United States",5
201801,Overseas visitor,Departure,Wallis and Futuna,New Zealand,Wallis and Futuna,48
201801,Overseas visitor,Departure,Yemen,New Zealand,Yemen,1
201801,Overseas visitor,Departure,Zambia,New Zealand,Zambia,30
201801,Overseas visitor,Departure,Zimbabwe,New Zealand,Zimbabwe,139
201801,NZ resident,Departure,Afghanistan,New Zealand,Afghanistan,80
201801,NZ resident,Departure,Antarctica,New Zealand,Antarctica,40
201801,NZ resident,Departure,Argentina,New Zealand,Argentina,160
201801,NZ resident,Departure,Armenia,New Zealand,Armenia,40
201801,NZ resident,Departure,Australia,New Zealand,Australia,77440
201801,NZ resident,Departure,Austria,New Zealand,Austria,80
201801,NZ resident,Departure,Azerbaijan,New Zealand,Azerbaijan,20
201801,NZ resident,Departure,Bahrain,New Zealand,Bahrain,40
201801,NZ resident,Departure,Bangladesh,New Zealand,Bangladesh,180
201801,NZ resident,Departure,Barbados,New Zealand,Barbados,40
201801,NZ resident,Departure,Belgium,New Zealand,Belgium,20
201801,NZ resident,Departure,Brazil,New Zealand,Brazil,200
201801,NZ resident,Departure,Brunei Darussalam,New Zealand,Brunei Darussalam,60
201801,NZ resident,Departure,Cambodia,New Zealand,Cambodia,540
201801,NZ resident,Departure,Canada,New Zealand,Canada,2520
201801,NZ resident,Departure,Cayman Islands,New Zealand,Cayman Islands,20
201801,NZ resident,Departure,Chile,New Zealand,Chile,260
201801,NZ resident,Departure,China,New Zealand,China,7420
201801,NZ resident,Departure,Colombia,New Zealand,Colombia,40
201801,NZ resident,Departure,Cook Islands,New Zealand,Cook Islands,4940
201801,NZ resident,Departure,Croatia,New Zealand,Croatia,20
201801,NZ resident,Departure,Cyprus,New Zealand,Cyprus,20
201801,NZ resident,Departure,Czech Republic,New Zealand,Czechia,20
201801,NZ resident,Departure,Dominican Republic,New Zealand,Dominican Republic,20
201801,NZ resident,Departure,Egypt,New Zealand,Egypt,60
201801,NZ resident,Departure,Ethiopia,New Zealand,Ethiopia,40
201801,NZ resident,Departure,Falkland Islands,New Zealand,Falkland Islands,20
201801,NZ resident,Departure,Fiji,New Zealand,Fiji,9620
201801,NZ resident,Departure,Finland,New Zealand,Finland,120
201801,NZ resident,Departure,Former Yugoslav Republic of Macedonia (FYROM),New Zealand,Former Yugoslav Republic of Macedonia (FYROM),40
201801,NZ resident,Departure,France,New Zealand,France,500
201801,NZ resident,Departure,French Polynesia,New Zealand,French Polynesia,220
201801,NZ resident,Departure,Gabon,New Zealand,Gabon,20
201801,NZ resident,Departure,Germany,New Zealand,Germany,580
201801,NZ resident,Departure,Greece,New Zealand,Greece,20
201801,NZ resident,Departure,Guatemala,New Zealand,Guatemala,20
201801,NZ resident,Departure,Hong Kong,New Zealand,Hong Kong,1420
201801,NZ resident,Departure,Hungary,New Zealand,Hungary,20
201801,NZ resident,Departure,Iceland,New Zealand,Iceland,20
201801,NZ resident,Departure,India,New Zealand,India,9760
201801,NZ resident,Departure,Indonesia,New Zealand,Indonesia,1680
201801,NZ resident,Departure,Iran,New Zealand,Iran,40
201801,NZ resident,Departure,Iraq,New Zealand,Iraq,60
201801,NZ resident,Departure,Ireland,New Zealand,Ireland,320
201801,NZ resident,Departure,Israel,New Zealand,Israel,100
201801,NZ resident,Departure,Italy,New Zealand,Italy,180
201801,NZ resident,Departure,Jamaica,New Zealand,Jamaica,20
201801,NZ resident,Departure,Japan,New Zealand,Japan,3360
201801,NZ resident,Departure,Jordan,New Zealand,Jordan,20
201801,NZ resident,Departure,Kazakhstan,New Zealand,Kazakhstan,40
201801,NZ resident,Departure,Kenya,New Zealand,Kenya,60
201801,NZ resident,Departure,Kiribati,New Zealand,Kiribati,60
201801,NZ resident,Departure,"Korea, Republic of",New Zealand,"Korea, Republic of",1240
201801,NZ resident,Departure,Kuwait,New Zealand,Kuwait,40
201801,NZ resident,Departure,Laos,New Zealand,Laos,60
201801,NZ resident,Departure,Latvia,New Zealand,Latvia,20
201801,NZ resident,Departure,Lebanon,New Zealand,Lebanon,20
201801,NZ resident,Departure,Liberia,New Zealand,Liberia,20
201801,NZ resident,Departure,Macau,New Zealand,Macau,80
201801,NZ resident,Departure,Malaysia,New Zealand,Malaysia,1560
201801,NZ resident,Departure,Maldives,New Zealand,Maldives,40
201801,NZ resident,Departure,Malta,New Zealand,Malta,20
201801,NZ resident,Departure,Mauritania,New Zealand,Mauritania,20
201801,NZ resident,Departure,Mauritius,New Zealand,Mauritius,60
201801,NZ resident,Departure,Mexico,New Zealand,Mexico,220
201801,NZ resident,Departure,Mongolia,New Zealand,Mongolia,20
201801,NZ resident,Departure,Morocco,New Zealand,Morocco,20
201801,NZ resident,Departure,Myanmar,New Zealand,Myanmar,220
201801,NZ resident,Departure,Namibia,New Zealand,Namibia,20
201801,NZ resident,Departure,Nauru,New Zealand,Nauru,60
201801,NZ resident,Departure,Nepal,New Zealand,Nepal,180
201801,NZ resident,Departure,Netherlands,New Zealand,Netherlands,340
201801,NZ resident,Departure,New Caledonia,New Zealand,New Caledonia,460
201801,NZ resident,Departure,Nigeria,New Zealand,Nigeria,20
201801,NZ resident,Departure,Niue,New Zealand,Niue,420
201801,NZ resident,Departure,Norfolk Island,New Zealand,Norfolk Island,120
201801,NZ resident,Departure,Norway,New Zealand,Norway,40
201801,NZ resident,Departure,Not Stated,New Zealand,Not Stated,8180
201801,NZ resident,Departure,Oman,New Zealand,Oman,20
201801,NZ resident,Departure,Pakistan,New Zealand,Pakistan,220
201801,NZ resident,Departure,Papua New Guinea,New Zealand,Papua New Guinea,440
201801,NZ resident,Departure,Peru,New Zealand,Peru,120
201801,NZ resident,Departure,Philippines,New Zealand,Philippines,3040
201801,NZ resident,Departure,Qatar,New Zealand,Qatar,60
201801,NZ resident,Departure,Reunion,New Zealand,Reunion,20
201801,NZ resident,Departure,Russia,New Zealand,Russia,120
201801,NZ resident,Departure,Samoa,New Zealand,Samoa,4280
201801,NZ resident,Departure,Samoa,New Zealand,"Samoa, American",80
201801,NZ resident,Departure,Saudi Arabia,New Zealand,Saudi Arabia,140
201801,NZ resident,Departure,Serbia,New Zealand,Serbia,20
201801,NZ resident,Departure,Seychelles,New Zealand,Seychelles,20
201801,NZ resident,Departure,Singapore,New Zealand,Singapore,1540
201801,NZ resident,Departure,Solomon Islands,New Zealand,Solomon Islands,80
201801,NZ resident,Departure,Somalia,New Zealand,Somalia,40
201801,NZ resident,Departure,South Africa,New Zealand,South Africa,880
201801,NZ resident,Departure,Spain,New Zealand,Spain,220
201801,NZ resident,Departure,Sri Lanka,New Zealand,Sri Lanka,900
201801,NZ resident,Departure,Sweden,New Zealand,Sweden,140
201801,NZ resident,Departure,Switzerland,New Zealand,Switzerland,200
201801,NZ resident,Departure,Taiwan,New Zealand,Taiwan,780
201801,NZ resident,Departure,Tanzania,New Zealand,Tanzania,20
201801,NZ resident,Departure,Thailand,New Zealand,Thailand,3260
201801,NZ resident,Departure,Timor-Leste,New Zealand,Timor-Leste,20
201801,NZ resident,Departure,Tokelau,New Zealand,Tokelau,20
201801,NZ resident,Departure,Tonga,New Zealand,Tonga,2340
201801,NZ resident,Departure,Turkey,New Zealand,Turkey,60
201801,NZ resident,Departure,Tuvalu,New Zealand,Tuvalu,20
201801,NZ resident,Departure,Ukraine,New Zealand,Ukraine,20
201801,NZ resident,Departure,United Arab Emirates,New Zealand,United Arab Emirates,260
201801,NZ resident,Departure,United Kingdom,New Zealand,United Kingdom,3320
201801,NZ resident,Departure,United States,New Zealand,United States,11580
201801,NZ resident,Departure,Uruguay,New Zealand,Uruguay,20
201801,NZ resident,Departure,Vanuatu,New Zealand,Vanuatu,780
201801,NZ resident,Departure,Viet Nam,New Zealand,Viet Nam,1860
201801,NZ resident,Departure,Zimbabwe,New Zealand,Zimbabwe,80
201801,PLT,Arrival,Afghanistan,Afghanistan,New Zealand,3
201801,PLT,Arrival,Algeria,Algeria,New Zealand,3
201801,PLT,Arrival,Andorra,Andorra,New Zealand,1
201801,PLT,Arrival,Angola,Angola,New Zealand,1
201801,PLT,Arrival,Antigua and Barbuda,Antigua and Barbuda,New Zealand,1
201801,PLT,Arrival,Argentina,Argentina,New Zealand,43
201801,PLT,Arrival,Australia,Australia,New Zealand,2881
201801,PLT,Arrival,Austria,Austria,New Zealand,14
201801,PLT,Arrival,Bahrain,Bahrain,New Zealand,11
201801,PLT,Arrival,Bangladesh,Bangladesh,New Zealand,14
201801,PLT,Arrival,Barbados,Barbados,New Zealand,5
201801,PLT,Arrival,Belarus,Belarus,New Zealand,2
201801,PLT,Arrival,Belgium,Belgium,New Zealand,66
201801,PLT,Arrival,Belize,Belize,New Zealand,1
201801,PLT,Arrival,Bermuda,Bermuda,New Zealand,1
201801,PLT,Arrival,Bolivia,Bolivia,New Zealand,5
201801,PLT,Arrival,Botswana,Botswana,New Zealand,3
201801,PLT,Arrival,Brazil,Brazil,New Zealand,90
201801,PLT,Arrival,Brunei Darussalam,Brunei Darussalam,New Zealand,6
201801,PLT,Arrival,Bulgaria,Bulgaria,New Zealand,1
201801,PLT,Arrival,Cambodia,Cambodia,New Zealand,41
201801,PLT,Arrival,Canada,Canada,New Zealand,325
201801,PLT,Arrival,Cayman Islands,Cayman Islands,New Zealand,4
201801,PLT,Arrival,Chile,Chile,New Zealand,37
201801,PLT,Arrival,China,China,New Zealand,1637
201801,PLT,Arrival,Colombia,Colombia,New Zealand,6
201801,PLT,Arrival,Congo,Congo,New Zealand,2
201801,PLT,Arrival,Cook Islands,Cook Islands,New Zealand,25
201801,PLT,Arrival,Costa Rica,Costa Rica,New Zealand,2
201801,PLT,Arrival,Cote d'Ivoire,Cote d'Ivoire,New Zealand,1
201801,PLT,Arrival,Croatia,Croatia,New Zealand,2
201801,PLT,Arrival,Czech Republic,Czechia,New Zealand,61
201801,PLT,Arrival,Denmark,Denmark,New Zealand,26
201801,PLT,Arrival,Ecuador,Ecuador,New Zealand,35
201801,PLT,Arrival,Egypt,Egypt,New Zealand,17
201801,PLT,Arrival,El Salvador,El Salvador,New Zealand,3
201801,PLT,Arrival,Estonia,Estonia,New Zealand,6
201801,PLT,Arrival,Ethiopia,Ethiopia,New Zealand,6
201801,PLT,Arrival,Fiji,Fiji,New Zealand,207
201801,PLT,Arrival,Finland,Finland,New Zealand,27
201801,PLT,Arrival,Former Yugoslav Republic of Macedonia (FYROM),Former Yugoslav Republic of Macedonia (FYROM),New Zealand,5
201801,PLT,Arrival,France,France,New Zealand,531
201801,PLT,Arrival,French Polynesia,French Polynesia,New Zealand,3
201801,PLT,Arrival,Gaza Strip/Palestine/West Bank,Gaza Strip/Palestine/West Bank,New Zealand,1
201801,PLT,Arrival,Germany,Germany,New Zealand,393
201801,PLT,Arrival,Ghana,Ghana,New Zealand,3
201801,PLT,Arrival,Greece,Greece,New Zealand,1
201801,PLT,Arrival,Grenada,Grenada,New Zealand,1
201801,PLT,Arrival,Guam,Guam,New Zealand,1
201801,PLT,Arrival,Hong Kong,Hong Kong,New Zealand,169
201801,PLT,Arrival,Hungary,Hungary,New Zealand,15
201801,PLT,Arrival,Iceland,Iceland,New Zealand,3
201801,PLT,Arrival,India,India,New Zealand,669
201801,PLT,Arrival,Indonesia,Indonesia,New Zealand,73
201801,PLT,Arrival,Iran,Iran,New Zealand,12
201801,PLT,Arrival,Iraq,Iraq,New Zealand,9
201801,PLT,Arrival,Ireland,Ireland,New Zealand,127
201801,PLT,Arrival,Israel,Israel,New Zealand,31
201801,PLT,Arrival,Italy,Italy,New Zealand,63
201801,PLT,Arrival,Jamaica,Jamaica,New Zealand,2
201801,PLT,Arrival,Japan,Japan,New Zealand,304
201801,PLT,Arrival,Jordan,Jordan,New Zealand,13
201801,PLT,Arrival,Kazakhstan,Kazakhstan,New Zealand,1
201801,PLT,Arrival,Kenya,Kenya,New Zealand,2
201801,PLT,Arrival,Kiribati,Kiribati,New Zealand,15
201801,PLT,Arrival,"Korea, Republic of","Korea, Republic of",New Zealand,449
201801,PLT,Arrival,Kuwait,Kuwait,New Zealand,7
201801,PLT,Arrival,Laos,Laos,New Zealand,10
201801,PLT,Arrival,Latvia,Latvia,New Zealand,4
201801,PLT,Arrival,Lebanon,Lebanon,New Zealand,34
201801,PLT,Arrival,Lithuania,Lithuania,New Zealand,10
201801,PLT,Arrival,Luxembourg,Luxembourg,New Zealand,4
201801,PLT,Arrival,Macau,Macau,New Zealand,7
201801,PLT,Arrival,Malawi,Malawi,New Zealand,5
201801,PLT,Arrival,Malaysia,Malaysia,New Zealand,180
201801,PLT,Arrival,Maldives,Maldives,New Zealand,8
201801,PLT,Arrival,Mauritius,Mauritius,New Zealand,9
201801,PLT,Arrival,Mexico,Mexico,New Zealand,20
201801,PLT,Arrival,"Micronesia, Federated States of","Micronesia, Federated States of",New Zealand,1
201801,PLT,Arrival,Moldova,Moldova,New Zealand,1
201801,PLT,Arrival,Mongolia,Mongolia,New Zealand,4
201801,PLT,Arrival,Myanmar,Myanmar,New Zealand,7
201801,PLT,Arrival,Nauru,Nauru,New Zealand,1
201801,PLT,Arrival,Nepal,Nepal,New Zealand,32
201801,PLT,Arrival,Netherlands,Netherlands,New Zealand,106
201801,PLT,Arrival,New Caledonia,New Caledonia,New Zealand,19
201801,PLT,Arrival,Nigeria,Nigeria,New Zealand,12
201801,PLT,Arrival,Niue,Niue,New Zealand,7
201801,PLT,Arrival,Norway,Norway,New Zealand,26
201801,PLT,Arrival,Not Stated,Not Stated,New Zealand,909
201801,PLT,Arrival,Oman,Oman,New Zealand,56
201801,PLT,Arrival,Pakistan,Pakistan,New Zealand,57
201801,PLT,Arrival,Papua New Guinea,Papua New Guinea,New Zealand,26
201801,PLT,Arrival,Peru,Peru,New Zealand,11
201801,PLT,Arrival,Philippines,Philippines,New Zealand,461
201801,PLT,Arrival,Poland,Poland,New Zealand,14
201801,PLT,Arrival,Portugal,Portugal,New Zealand,3
201801,PLT,Arrival,Qatar,Qatar,New Zealand,41
201801,PLT,Arrival,Romania,Romania,New Zealand,1
201801,PLT,Arrival,Russia,Russia,New Zealand,25
201801,PLT,Arrival,Samoa,Samoa,New Zealand,190
201801,PLT,Arrival,Samoa,"Samoa, American",New Zealand,2
201801,PLT,Arrival,Saudi Arabia,Saudi Arabia,New Zealand,117
201801,PLT,Arrival,Senegal,Senegal,New Zealand,2
201801,PLT,Arrival,Serbia,Serbia,New Zealand,5
201801,PLT,Arrival,Singapore,Singapore,New Zealand,186
201801,PLT,Arrival,Slovakia,Slovakia,New Zealand,7
201801,PLT,Arrival,Slovenia,Slovenia,New Zealand,5
201801,PLT,Arrival,Solomon Islands,Solomon Islands,New Zealand,5
201801,PLT,Arrival,Somalia,Somalia,New Zealand,11
201801,PLT,Arrival,South Africa,South Africa,New Zealand,565
201801,PLT,Arrival,Spain,Spain,New Zealand,42
201801,PLT,Arrival,Sri Lanka,Sri Lanka,New Zealand,102
201801,PLT,Arrival,Sweden,Sweden,New Zealand,77
201801,PLT,Arrival,Switzerland,Switzerland,New Zealand,44
201801,PLT,Arrival,Syria,Syria,New Zealand,1
201801,PLT,Arrival,Taiwan,Taiwan,New Zealand,81
201801,PLT,Arrival,Tanzania,Tanzania,New Zealand,3
201801,PLT,Arrival,Thailand,Thailand,New Zealand,182
201801,PLT,Arrival,Timor-Leste,Timor-Leste,New Zealand,2
201801,PLT,Arrival,Tokelau,Tokelau,New Zealand,4
201801,PLT,Arrival,Tonga,Tonga,New Zealand,110
201801,PLT,Arrival,Trinidad and Tobago,Trinidad and Tobago,New Zealand,3
201801,PLT,Arrival,Tunisia,Tunisia,New Zealand,4
201801,PLT,Arrival,Turkey,Turkey,New Zealand,11
201801,PLT,Arrival,Tuvalu,Tuvalu,New Zealand,7
201801,PLT,Arrival,Ukraine,Ukraine,New Zealand,9
201801,PLT,Arrival,United Arab Emirates,United Arab Emirates,New Zealand,179
201801,PLT,Arrival,United Kingdom,United Kingdom,New Zealand,1576
201801,PLT,Arrival,United States,United States,New Zealand,536
201801,PLT,Arrival,Uruguay,Uruguay,New Zealand,5
201801,PLT,Arrival,Vanuatu,Vanuatu,New Zealand,12
201801,PLT,Arrival,Viet Nam,Viet Nam,New Zealand,150
201801,PLT,Arrival,Yemen,Yemen,New Zealand,3
201801,PLT,Arrival,Zambia,Zambia,New Zealand,7
201801,PLT,Arrival,Zimbabwe,Zimbabwe,New Zealand,8
201801,PLT,Departure,Argentina,New Zealand,Argentina,15
201801,PLT,Departure,Australia,New Zealand,Australia,3198
201801,PLT,Departure,Austria,New Zealand,Austria,7
201801,PLT,Departure,Bahrain,New Zealand,Bahrain,3
201801,PLT,Departure,Bangladesh,New Zealand,Bangladesh,4
201801,PLT,Departure,Belgium,New Zealand,Belgium,11
201801,PLT,Departure,Bolivia,New Zealand,Bolivia,1
201801,PLT,Departure,Botswana,New Zealand,Botswana,1
201801,PLT,Departure,Brazil,New Zealand,Brazil,26
201801,PLT,Departure,Bulgaria,New Zealand,Bulgaria,1
201801,PLT,Departure,Cambodia,New Zealand,Cambodia,4
201801,PLT,Departure,Canada,New Zealand,Canada,141
201801,PLT,Departure,Chile,New Zealand,Chile,27
201801,PLT,Departure,China,New Zealand,China,244
201801,PLT,Departure,Colombia,New Zealand,Colombia,7
201801,PLT,Departure,Cook Islands,New Zealand,Cook Islands,65
201801,PLT,Departure,Costa Rica,New Zealand,Costa Rica,2
201801,PLT,Departure,Croatia,New Zealand,Croatia,2
201801,PLT,Departure,Czech Republic,New Zealand,Czechia,53
201801,PLT,Departure,Denmark,New Zealand,Denmark,16
